Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Unit Price,Shipping Cost,Month,Quarter,Year
9748,ORD_78220,2022-10-28,2022-11-09,Second Class,CUST_3033,Customer CUST_3033,Corporate,United States,City 47,Texas,25511,South,PROD_4694,Furniture,Chairs,Office Chair,1468.831,7,0.178,412.788,161.41,13.99,10,4,2022
9749,ORD_75125,2023-01-24,2023-01-26,Standard Class,CUST_3162,Customer CUST_3162,Corporate,United States,City 8,Indiana,97914,Central,PROD_6060,Technology,Copiers,Floor Copier,1873.788,7,0.195,411.84,223.07,5.83,1,1,2023
9750,ORD_89679,2023-09-05,2023-09-18,First Class,CUST_5830,Customer CUST_5830,Home Office,United States,City 29,Georgia,43188,South,PROD_1324,Technology,Copiers,Color Copier,215.59,1,0.279,43.25,215.59,18.57,9,3,2023
9751,ORD_43381,2023-09-30,2023-10-13,Second Class,CUST_2307,Customer CUST_2307,Home Office,United States,City 47,Nevada,48239,West,PROD_9173,Technology,Phones,Cordless Phone,513.59,7,0.162,75.47,73.37,10.51,9,3,2023
9752,ORD_74174,2023-02-18,2023-03-03,Second Class,CUST_4928,Customer CUST_4928,Home Office,United States,City 48,New Jersey,52879,East,PROD_6369,Office Supplies,Binders,Binder Clips,574.8,8,0.051,197.04,71.85,10.97,2,1,2023
9753,ORD_93164,2022-09-07,2022-09-10,Standard Class,CUST_4974,Customer CUST_4974,Consumer,United States,City 19,Nevada,14136,West,PROD_6939,Office Supplies,Binders,5-Ring Binder,375.84,4,0.055,130.37,93.96,6.91,9,3,2022
9754,ORD_69418,2023-08-15,2023-08-29,First Class,CUST_7024,Customer CUST_7024,Corporate,United States,City 44,Indiana,68476,Central,PROD_2092,Office Supplies,Envelopes,Shipping Envelopes,315.05,5,0.297,87.65,63.01,15.99,8,3,2023
9755,ORD_47819,2023-01-07,2023-01-17,Standard Class,CUST_3919,Customer CUST_3919,Corporate,United States,City 49,Texas,57692,South,PROD_1124,Office Supplies,Binders,Binder Dividers,95.8,1,0.122,28.54,95.8,5.45,1,1,2023
9756,ORD_26088,2022-04-15,2022-04-19,Same Day,CUST_6697,Customer CUST_6697,Corporate,United States,City 36,Massachusetts,38262,East,PROD_9584,Technology,Accessories,Phone Case,1675.7,10,0.239,221.3,167.57,40.93,4,2,2022
9757,ORD_12079,2022-11-01,2022-11-03,Same Day,CUST_4209,Customer CUST_4209,Home Office,United States,City 22,Georgia,35475,South,PROD_9643,Technology,Accessories,Phone Case,1742.91,3,0.154,402.984,446.9,28.24,11,4,2022
9758,ORD_94028,2023-07-01,2023-07-14,First Class,CUST_3149,Customer CUST_3149,Home Office,United States,City 39,New York,62014,East,PROD_5614,Office Supplies,Storage,Desk Organizer,57.24,9,0.092,12.5,6.36,22.9,7,3,2023
9759,ORD_61106,2023-08-22,2023-08-25,First Class,CUST_6683,Customer CUST_6683,Corporate,United States,City 27,Virginia,46079,South,PROD_9930,Technology,Machines,Printer,105.57,1,0.101,13.65,105.57,19.88,8,3,2023
9760,ORD_60217,2022-10-22,2022-10-24,Second Class,CUST_5525,Customer CUST_5525,Consumer,United States,City 20,Pennsylvania,36978,East,PROD_8509,Technology,Phones,Smartphone,7530.042,6,0.151,1430.88,965.39,12.08,10,4,2022
9761,ORD_77471,2023-08-29,2023-09-06,First Class,CUST_5180,Customer CUST_5180,Home Office,United States,City 24,Connecticut,41774,East,PROD_4349,Technology,Machines,Projector,3286.16,4,0.148,642.75,821.54,16.5,8,3,2023
9762,ORD_77581,2023-10-20,2023-10-25,Standard Class,CUST_4025,Customer CUST_4025,Home Office,United States,City 42,Indiana,86765,Central,PROD_9669,Technology,Accessories,Bluetooth Speaker,1351.155,5,0.022,184.752,207.87,12.16,10,4,2023
9763,ORD_28143,2023-07-14,2023-07-24,First Class,CUST_7058,Customer CUST_7058,Home Office,United States,City 7,Washington,61650,West,PROD_8790,Technology,Machines,Projector,4810.0,5,0.041,1053.28,962.0,20.92,7,3,2023
9764,ORD_45258,2023-04-20,2023-04-24,First Class,CUST_5479,Customer CUST_5479,Consumer,United States,City 26,North Carolina,93922,South,PROD_6890,Furniture,Chairs,Office Chair,2816.0,10,0.12,644.73,281.6,12.66,4,2,2023
9765,ORD_53569,2022-06-25,2022-07-07,First Class,CUST_6903,Customer CUST_6903,Home Office,United States,City 1,Connecticut,80799,East,PROD_4524,Furniture,Furnishings,Table Lamp,704.06,7,0.169,169.9,100.58,16.67,6,2,2022
9766,ORD_69034,2023-09-13,2023-09-23,Standard Class,CUST_4899,Customer CUST_4899,Corporate,United States,City 21,Massachusetts,54432,East,PROD_4743,Furniture,Tables,Dining Table,131.53,1,0.058,28.27,131.53,14.66,9,3,2023
9767,ORD_39955,2022-11-28,2022-11-29,Second Class,CUST_1309,Customer CUST_1309,Home Office,United States,City 37,Georgia,98371,South,PROD_8992,Office Supplies,Labels,Price Labels,342.55,5,0.065,126.45599999999999,52.7,8.15,11,4,2022
9768,ORD_72951,2023-07-31,2023-08-13,First Class,CUST_3156,Customer CUST_3156,Consumer,United States,City 28,New Jersey,31318,East,PROD_4603,Office Supplies,Art,Highlighters,63.08,4,0.131,16.34,15.77,18.36,7,3,2023
9769,ORD_53111,2023-06-26,2023-06-29,Standard Class,CUST_2622,Customer CUST_2622,Consumer,United States,City 38,Virginia,68077,South,PROD_6343,Furniture,Tables,Dining Table,1055.76,4,0.028,364.49,263.94,14.9,6,2,2023
9770,ORD_94105,2022-02-28,2022-03-07,First Class,CUST_8273,Customer CUST_8273,Corporate,United States,City 46,Oregon,97068,West,PROD_3868,Furniture,Bookcases,3-Shelf Bookcase,214.42,2,0.173,55.31,107.21,13.59,2,1,2022
9771,ORD_89072,2023-12-28,2024-01-09,Second Class,CUST_5482,Customer CUST_5482,Consumer,United States,City 30,Connecticut,82952,East,PROD_7216,Furniture,Tables,Conference Table,365.248,1,0.267,52.404,280.96,17.56,12,4,2023
9772,ORD_67226,2022-04-23,2022-04-28,Second Class,CUST_1869,Customer CUST_1869,Home Office,United States,City 36,California,93164,West,PROD_8862,Technology,Copiers,Floor Copier,3430.28,7,0.297,973.83,490.04,16.56,4,2,2022
9773,ORD_84745,2023-12-02,2023-12-06,Standard Class,CUST_2864,Customer CUST_2864,Home Office,United States,City 36,Nevada,61625,West,PROD_8580,Technology,Accessories,Headphones,7295.964,6,0.027,862.4039999999999,935.38,10.43,12,4,2023
9774,ORD_75543,2022-02-20,2022-02-21,Same Day,CUST_5303,Customer CUST_5303,Corporate,United States,City 18,Florida,45159,South,PROD_1180,Furniture,Tables,Coffee Table,723.96,3,0.011,140.9,241.32,39.91,2,1,2022
9775,ORD_84590,2023-12-24,2024-01-02,Second Class,CUST_7816,Customer CUST_7816,Home Office,United States,City 5,Michigan,62979,Central,PROD_7596,Technology,Machines,Printer,1171.014,6,0.052,175.54799999999997,150.13,17.01,12,4,2023
9776,ORD_51445,2023-05-17,2023-05-23,Standard Class,CUST_6750,Customer CUST_6750,Corporate,United States,City 11,Nevada,46815,West,PROD_8327,Office Supplies,Storage,File Cabinet,785.16,9,0.188,310.21,87.24,8.1,5,2,2023
9777,ORD_73764,2023-11-21,2023-11-28,Same Day,CUST_9992,Customer CUST_9992,Home Office,United States,City 50,Wisconsin,76741,Central,PROD_6142,Furniture,Furnishings,Floor Lamp,2973.4900000000002,5,0.272,542.172,457.46,41.49,11,4,2023
9778,ORD_78374,2023-03-13,2023-03-26,Second Class,CUST_2585,Customer CUST_2585,Consumer,United States,City 7,Washington,88252,West,PROD_4008,Office Supplies,Labels,Price Labels,122.82,6,0.175,32.78,20.47,12.33,3,1,2023
9779,ORD_44045,2023-08-17,2023-08-18,Standard Class,CUST_8826,Customer CUST_8826,Home Office,United States,City 8,Wisconsin,58835,Central,PROD_1410,Office Supplies,Binders,Binder Clips,58.99,1,0.011,13.72,58.99,13.06,8,3,2023
9780,ORD_91591,2023-05-21,2023-05-24,Second Class,CUST_9544,Customer CUST_9544,Home Office,United States,City 47,Ohio,67959,Central,PROD_6598,Office Supplies,Paper,Cardstock,397.15,5,0.102,118.05,79.43,11.43,5,2,2023
9781,ORD_16654,2022-10-16,2022-10-27,Standard Class,CUST_8539,Customer CUST_8539,Corporate,United States,City 17,Illinois,23716,Central,PROD_3695,Office Supplies,Appliances,Space Heater,558.285,5,0.054,110.808,85.89,9.45,10,4,2022
9782,ORD_19059,2022-05-03,2022-05-10,Second Class,CUST_8504,Customer CUST_8504,Home Office,United States,City 31,Florida,38780,South,PROD_6956,Office Supplies,Envelopes,Shipping Envelopes,44.82,6,0.184,9.77,7.47,8.68,5,2,2022
9783,ORD_90846,2022-06-17,2022-06-27,First Class,CUST_3732,Customer CUST_3732,Consumer,United States,City 19,Virginia,39992,South,PROD_2167,Technology,Accessories,Headphones,973.01,1,0.23,222.37,973.01,20.82,6,2,2022
9784,ORD_54287,2023-09-08,2023-09-12,Same Day,CUST_9304,Customer CUST_9304,Corporate,United States,City 22,Texas,35031,South,PROD_1636,Office Supplies,Art,Highlighters,252.51,3,0.22,66.6,84.17,29.98,9,3,2023
9785,ORD_87641,2023-08-19,2023-08-24,Standard Class,CUST_4454,Customer CUST_4454,Corporate,United States,City 8,Illinois,51019,Central,PROD_8625,Office Supplies,Paper,Envelopes,416.78,7,0.013,93.51,59.54,6.36,8,3,2023
9786,ORD_43687,2022-10-28,2022-10-29,Standard Class,CUST_3341,Customer CUST_3341,Home Office,United States,City 29,Ohio,99024,Central,PROD_6348,Office Supplies,Art,Highlighters,72.41000000000001,1,0.034,13.716,55.7,13.63,10,4,2022
9787,ORD_56127,2023-02-20,2023-02-24,Same Day,CUST_3662,Customer CUST_3662,Corporate,United States,City 23,Oregon,26996,West,PROD_2357,Furniture,Tables,Conference Table,1459.2,6,0.032,411.81,243.2,29.64,2,1,2023
9788,ORD_19333,2023-07-28,2023-08-06,First Class,CUST_2189,Customer CUST_2189,Corporate,United States,City 31,Texas,66251,South,PROD_8744,Office Supplies,Labels,Shipping Labels,162.54,3,0.183,64.88,54.18,22.65,7,3,2023
9789,ORD_33661,2023-08-06,2023-08-16,Same Day,CUST_8017,Customer CUST_8017,Home Office,United States,City 46,Arizona,95020,West,PROD_6910,Furniture,Furnishings,Rug,1153.11,7,0.164,287.26,164.73,44.58,8,3,2023
9790,ORD_87338,2022-07-11,2022-07-16,Second Class,CUST_9383,Customer CUST_9383,Corporate,United States,City 22,Indiana,88757,Central,PROD_4728,Technology,Accessories,Charger,196.91,7,0.258,43.33,28.13,17.68,7,3,2022
9791,ORD_14791,2023-04-10,2023-04-17,Second Class,CUST_5715,Customer CUST_5715,Corporate,United States,City 7,Florida,12207,South,PROD_4409,Technology,Copiers,Multifunction Copier,355.15,1,0.195,73.13,355.15,8.46,4,2,2023
9792,ORD_37665,2022-12-03,2022-12-11,Second Class,CUST_8685,Customer CUST_8685,Consumer,United States,City 8,North Carolina,41780,South,PROD_4429,Furniture,Tables,Dining Table,381.03000000000003,1,0.239,66.91199999999999,293.1,13.04,12,4,2022
9793,ORD_69518,2023-10-06,2023-10-17,First Class,CUST_1092,Customer CUST_1092,Corporate,United States,City 1,Ohio,51809,Central,PROD_6592,Office Supplies,Paper,Envelopes,779.571,9,0.072,175.83599999999998,66.63,17.31,10,4,2023
9794,ORD_17814,2022-09-25,2022-10-05,First Class,CUST_1046,Customer CUST_1046,Home Office,United States,City 37,Texas,12951,South,PROD_1939,Office Supplies,Paper,Notebook Paper,231.04,8,0.184,61.47,28.88,19.3,9,3,2022
9795,ORD_47365,2023-01-14,2023-01-17,Same Day,CUST_2277,Customer CUST_2277,Corporate,United States,City 1,Arizona,77932,West,PROD_3689,Furniture,Tables,Conference Table,722.05,7,0.038,151.37,103.15,34.97,1,1,2023
9796,ORD_14925,2022-01-19,2022-01-31,Same Day,CUST_1788,Customer CUST_1788,Home Office,United States,City 2,North Carolina,71830,South,PROD_4947,Office Supplies,Binders,Binder Clips,631.04,8,0.114,189.05,78.88,26.33,1,1,2022
9797,ORD_56010,2023-08-14,2023-08-16,First Class,CUST_4293,Customer CUST_4293,Home Office,United States,City 35,Indiana,93785,Central,PROD_3906,Furniture,Tables,Office Table,1294.86,3,0.194,219.7,431.62,14.42,8,3,2023
9798,ORD_91371,2023-01-19,2023-01-31,Same Day,CUST_8760,Customer CUST_8760,Corporate,United States,City 4,Georgia,44791,South,PROD_5845,Furniture,Bookcases,3-Shelf Bookcase,372.95,5,0.094,64.49,74.59,46.99,1,1,2023
9799,ORD_71418,2022-11-21,2022-11-29,Same Day,CUST_6856,Customer CUST_6856,Corporate,United States,City 11,Illinois,39206,Central,PROD_2777,Office Supplies,Appliances,Desk Fan,807.651,9,0.195,283.98,69.03,38.78,11,4,2022
9800,ORD_24668,2022-08-21,2022-08-23,Second Class,CUST_1804,Customer CUST_1804,Home Office,United States,City 48,Massachusetts,48986,East,PROD_6206,Office Supplies,Appliances,Desk Fan,294.9,6,0.191,85.28,49.15,16.43,8,3,2022
9801,ORD_89999,2022-01-14,2022-01-24,Same Day,CUST_7584,Customer CUST_7584,Corporate,United States,City 16,Pennsylvania,80289,East,PROD_2612,Furniture,Furnishings,Wall Art,3720.6,9,0.135,1053.17,413.4,34.04,1,1,2022
9802,ORD_11920,2022-07-09,2022-07-23,Standard Class,CUST_3974,Customer CUST_3974,Home Office,United States,City 35,Wisconsin,74980,Central,PROD_9855,Technology,Phones,Cordless Phone,3809.84,8,0.253,614.24,476.23,10.9,7,3,2022
9803,ORD_49167,2023-01-24,2023-01-29,First Class,CUST_9091,Customer CUST_9091,Corporate,United States,City 26,Texas,59168,South,PROD_8854,Furniture,Furnishings,Rug,1702.9,10,0.068,507.13,170.29,15.17,1,1,2023
9804,ORD_10604,2023-06-09,2023-06-21,Standard Class,CUST_9032,Customer CUST_9032,Consumer,United States,City 34,Ohio,56980,Central,PROD_1534,Office Supplies,Art,Pens,632.97,9,0.11,173.15,70.33,9.32,6,2,2023
9805,ORD_75933,2022-02-14,2022-02-19,Second Class,CUST_9521,Customer CUST_9521,Consumer,United States,City 27,Massachusetts,22123,East,PROD_5957,Technology,Machines,Printer,558.516,7,0.18,60.53,66.49,15.26,2,1,2022
9806,ORD_85571,2022-02-18,2022-02-25,Standard Class,CUST_4120,Customer CUST_4120,Corporate,United States,City 36,Nevada,58853,West,PROD_3606,Furniture,Chairs,Ergonomic Chair,855.76,8,0.111,202.46,106.97,13.44,2,1,2022
9807,ORD_10332,2022-09-29,2022-10-13,Second Class,CUST_6595,Customer CUST_6595,Corporate,United States,City 28,Indiana,37227,Central,PROD_9479,Furniture,Tables,Dining Table,973.44,3,0.151,173.7,324.48,9.02,9,3,2022
9808,ORD_80175,2022-04-10,2022-04-16,Same Day,CUST_2633,Customer CUST_2633,Home Office,United States,City 30,Connecticut,93101,East,PROD_8897,Furniture,Chairs,Ergonomic Chair,615.76,4,0.247,143.78,153.94,48.32,4,2,2022
9809,ORD_64690,2023-04-11,2023-04-22,Same Day,CUST_5434,Customer CUST_5434,Home Office,United States,City 40,California,78187,West,PROD_6789,Technology,Accessories,Phone Case,3082.94,7,0.19,394.04,440.42,41.14,4,2,2023
9810,ORD_89394,2023-09-07,2023-09-14,Same Day,CUST_3426,Customer CUST_3426,Consumer,United States,City 37,Arizona,17644,West,PROD_7870,Office Supplies,Envelopes,Business Envelopes,170.0,4,0.162,60.35,42.5,49.26,9,3,2023
9811,ORD_67623,2023-01-18,2023-01-28,First Class,CUST_3695,Customer CUST_3695,Consumer,United States,City 46,Nevada,54826,West,PROD_7849,Office Supplies,Appliances,Coffee Maker,126.5,5,0.133,27.29,25.3,15.37,1,1,2023
9812,ORD_16285,2022-07-18,2022-07-27,Same Day,CUST_9576,Customer CUST_9576,Corporate,United States,City 31,Florida,58974,South,PROD_5046,Office Supplies,Labels,Address Labels,67.12,8,0.192,25.79,8.39,40.56,7,3,2022
9813,ORD_38312,2022-01-26,2022-01-31,Same Day,CUST_4132,Customer CUST_4132,Home Office,United States,City 6,Washington,61840,West,PROD_4851,Technology,Phones,Cordless Phone,3468.06,5,0.061,559.34,578.01,46.38,1,1,2022
9814,ORD_31340,2022-01-17,2022-01-26,First Class,CUST_3663,Customer CUST_3663,Consumer,United States,City 27,New Jersey,26176,East,PROD_7984,Furniture,Bookcases,3-Shelf Bookcase,628.95,3,0.283,154.87,209.65,21.25,1,1,2022
9815,ORD_98025,2023-11-04,2023-11-18,Standard Class,CUST_9330,Customer CUST_9330,Home Office,United States,City 11,Indiana,57939,Central,PROD_8379,Technology,Copiers,Floor Copier,4612.192,4,0.053,889.908,886.96,11.97,11,4,2023
9816,ORD_59505,2023-01-08,2023-01-16,Same Day,CUST_2075,Customer CUST_2075,Consumer,United States,City 9,Michigan,96794,Central,PROD_8368,Furniture,Bookcases,3-Shelf Bookcase,3935.2,10,0.045,846.52,393.52,29.11,1,1,2023
9817,ORD_38435,2023-03-12,2023-03-17,First Class,CUST_3747,Customer CUST_3747,Corporate,United States,City 3,Massachusetts,48627,East,PROD_2148,Furniture,Bookcases,3-Shelf Bookcase,1269.24,3,0.267,335.93,423.08,12.29,3,1,2023
9818,ORD_78478,2023-06-12,2023-06-23,Second Class,CUST_1070,Customer CUST_1070,Corporate,United States,City 5,New York,60495,East,PROD_8013,Technology,Accessories,Headphones,277.77,3,0.201,43.2,92.59,11.37,6,2,2023
9819,ORD_75412,2023-05-02,2023-05-06,Second Class,CUST_4156,Customer CUST_4156,Corporate,United States,City 11,Oregon,15961,West,PROD_8030,Furniture,Tables,Coffee Table,144.73,1,0.234,31.63,144.73,13.94,5,2,2023
9820,ORD_41129,2022-04-12,2022-04-13,Same Day,CUST_5807,Customer CUST_5807,Corporate,United States,City 23,Wisconsin,87258,Central,PROD_3617,Office Supplies,Labels,Address Labels,352.5,10,0.061,78.36,35.25,46.57,4,2,2022
9821,ORD_25721,2022-10-12,2022-10-18,Standard Class,CUST_2592,Customer CUST_2592,Home Office,United States,City 49,Texas,20015,South,PROD_2712,Office Supplies,Appliances,Mini Fridge,223.50900000000001,3,0.121,46.379999999999995,57.31,6.66,10,4,2022
9822,ORD_15221,2022-12-01,2022-12-03,Second Class,CUST_6380,Customer CUST_6380,Corporate,United States,City 34,Florida,86614,South,PROD_1916,Technology,Phones,Landline Phone,2067.2340000000004,3,0.197,523.848,530.06,18.27,12,4,2022
9823,ORD_92768,2022-08-21,2022-09-04,Same Day,CUST_6952,Customer CUST_6952,Consumer,United States,City 26,Texas,41153,South,PROD_7138,Technology,Phones,Smartphone,114.37,1,0.097,24.21,114.37,38.88,8,3,2022
9824,ORD_39713,2023-05-25,2023-05-27,Same Day,CUST_5323,Customer CUST_5323,Consumer,United States,City 30,Illinois,47969,Central,PROD_4659,Technology,Copiers,Floor Copier,3253.95,5,0.121,356.92,650.79,26.98,5,2,2023
9825,ORD_66326,2022-07-31,2022-08-01,Second Class,CUST_3518,Customer CUST_3518,Home Office,United States,City 13,California,66070,West,PROD_3318,Technology,Machines,Projector,948.82,1,0.123,120.46,948.82,15.12,7,3,2022
9826,ORD_11548,2022-06-12,2022-06-19,Same Day,CUST_1335,Customer CUST_1335,Corporate,United States,City 19,Arizona,37085,West,PROD_1524,Furniture,Tables,Office Table,2217.28,8,0.221,420.97,277.16,40.99,6,2,2022
9827,ORD_36196,2023-07-03,2023-07-12,Standard Class,CUST_6683,Customer CUST_6683,Home Office,United States,City 20,Wisconsin,24863,Central,PROD_8309,Office Supplies,Envelopes,Greeting Card Envelopes,462.1,5,0.262,100.75,92.42,14.48,7,3,2023
9828,ORD_33948,2023-02-14,2023-02-25,Same Day,CUST_5346,Customer CUST_5346,Corporate,United States,City 13,Oregon,25644,West,PROD_8553,Office Supplies,Labels,File Labels,193.92,8,0.235,68.69,24.24,28.65,2,1,2023
9829,ORD_42814,2023-05-28,2023-06-03,Second Class,CUST_4225,Customer CUST_4225,Consumer,United States,City 29,California,49661,West,PROD_1705,Furniture,Chairs,Guest Chair,2122.7,10,0.07,546.42,212.27,12.79,5,2,2023
9830,ORD_92868,2022-08-06,2022-08-16,First Class,CUST_5785,Customer CUST_5785,Consumer,United States,City 26,Texas,83888,South,PROD_7152,Furniture,Bookcases,3-Shelf Bookcase,3564.18,9,0.15,883.87,396.02,23.12,8,3,2022
9831,ORD_92481,2023-03-12,2023-03-17,Second Class,CUST_3939,Customer CUST_3939,Home Office,United States,City 50,Texas,82940,South,PROD_8363,Furniture,Bookcases,5-Shelf Bookcase,1027.48,4,0.128,236.45,256.87,16.37,3,1,2023
9832,ORD_59099,2023-05-02,2023-05-07,First Class,CUST_2720,Customer CUST_2720,Home Office,United States,City 29,Wisconsin,87258,Central,PROD_1739,Office Supplies,Labels,Address Labels,120.27,3,0.151,26.52,40.09,21.28,5,2,2023
9833,ORD_86872,2022-02-24,2022-03-08,Standard Class,CUST_1594,Customer CUST_1594,Home Office,United States,City 36,Ohio,62283,Central,PROD_7857,Furniture,Furnishings,Rug,1513.7,10,0.119,285.6,151.37,9.32,2,1,2022
9834,ORD_17898,2022-06-08,2022-06-18,Same Day,CUST_6824,Customer CUST_6824,Consumer,United States,City 10,North Carolina,27899,South,PROD_3151,Technology,Copiers,Color Copier,878.37,1,0.288,202.8,878.37,47.99,6,2,2022
9835,ORD_25265,2023-09-04,2023-09-06,Second Class,CUST_7269,Customer CUST_7269,Home Office,United States,City 12,Arizona,84626,West,PROD_6055,Technology,Copiers,Color Copier,4266.22,7,0.159,543.13,609.46,15.54,9,3,2023
9836,ORD_61275,2022-10-12,2022-10-24,Standard Class,CUST_1566,Customer CUST_1566,Consumer,United States,City 32,Michigan,76492,Central,PROD_7636,Technology,Copiers,Color Copier,3173.1180000000004,3,0.148,297.12,813.62,7.61,10,4,2022
9837,ORD_84911,2023-04-01,2023-04-02,Second Class,CUST_1908,Customer CUST_1908,Consumer,United States,City 9,Nevada,37012,West,PROD_5566,Office Supplies,Binders,Binder Clips,193.47,3,0.08,60.52,64.49,12.26,4,2,2023
9838,ORD_30843,2023-09-03,2023-09-06,Second Class,CUST_4547,Customer CUST_4547,Corporate,United States,City 47,California,22604,West,PROD_1514,Technology,Copiers,Desktop Copier,2670.09,3,0.249,413.56,890.03,8.55,9,3,2023
9839,ORD_44270,2023-05-07,2023-05-21,Same Day,CUST_2363,Customer CUST_2363,Home Office,United States,City 32,New Jersey,65712,East,PROD_7449,Furniture,Furnishings,Floor Lamp,2835.77,7,0.178,649.93,405.11,26.55,5,2,2023
